time,station,tl_mittel,tl_i_mittel,tl_ii_mittel,tl_iii_mittel,substation
1905-10-01T00:00+00:00,105,5.8,4.4,7.9,5.4,5901
1905-11-01T00:00+00:00,105,4.8,3.6,6.2,4.8,5901
1905-12-01T00:00+00:00,105,1.8,1.1,3.3,1.4,5901
1906-01-01T00:00+00:00,105,0.5,-0.7,2.2,0.2,5901
1906-02-01T00:00+00:00,105,0.7,-0.6,2.2,0.7,5901
1906-03-01T00:00+00:00,105,4.9,3.1,7.4,4.7,5901
1906-04-01T00:00+00:00,105,10.5,6.9,14.3,10.5,5901
1906-05-01T00:00+00:00,105,15.1,12.6,18.3,14.7,5901
1906-06-01T00:00+00:00,105,16.5,15.1,18.7,16.1,5901
1906-07-01T00:00+00:00,105,19.1,17.3,21.7,18.8,5901
1906-08-01T00:00+00:00,105,18.1,15.9,21.6,17.5,5901
1906-09-01T00:00+00:00,105,13.7,11.6,16.4,13.3,5901
1906-10-01T00:00+00:00,105,9.4,7.3,12.1,9.0,5901
1906-11-01T00:00+00:00,105,7.4,5.6,9.5,7.3,5901
1906-12-01T00:00+00:00,105,-1.3,-1.6,0.0,-1.7,5901
1907-01-01T00:00+00:00,105,-0.6,-1.5,0.7,-0.7,5901
1907-02-01T00:00+00:00,105,-0.9,-2.0,0.4,-1.0,5901
1907-03-01T00:00+00:00,105,3.3,1.6,5.6,3.1,5901
1907-04-01T00:00+00:00,105,7.1,5.0,9.5,7.0,5901
1907-05-01T00:00+00:00,105,16.0,13.3,19.7,15.6,5901
1907-06-01T00:00+00:00,105,18.0,15.4,21.2,17.7,5901
1907-07-01T00:00+00:00,105,17.5,15.5,20.7,16.8,5901
1907-08-01T00:00+00:00,105,18.6,16.1,22.3,17.9,5901
1907-09-01T00:00+00:00,105,14.8,11.4,18.6,14.5,5901
1907-10-01T00:00+00:00,105,13.6,10.5,16.9,13.5,5901
1907-11-01T00:00+00:00,105,2.8,1.5,4.4,2.8,5901
1907-12-01T00:00+00:00,105,2.3,1.5,3.4,2.1,5901
1908-01-01T00:00+00:00,105,-2.1,-3.3,-0.9,-2.2,5901
1908-02-01T00:00+00:00,105,2.3,1.2,3.9,1.9,5901
1908-03-01T00:00+00:00,105,3.8,1.5,6.3,3.6,5901
1908-04-01T00:00+00:00,105,8.2,5.7,10.6,8.2,5901
1908-05-01T00:00+00:00,105,16.8,14.5,20.0,16.4,5901
1908-06-01T00:00+00:00,105,19.7,17.3,23.0,19.3,5901
1908-07-01T00:00+00:00,105,19.2,17.2,22.5,18.5,5901
1908-08-01T00:00+00:00,105,17.0,14.8,19.8,16.8,5901
1908-09-01T00:00+00:00,105,13.2,10.3,16.7,12.9,5901
1908-10-01T00:00+00:00,105,9.1,5.9,13.0,8.7,5901
1908-11-01T00:00+00:00,105,0.7,-0.9,2.8,0.4,5901
1908-12-01T00:00+00:00,105,-1.4,-2.0,-0.5,-1.5,5901
1909-01-01T00:00+00:00,105,-1.9,-3.2,-0.3,-2.1,5901
1909-02-01T00:00+00:00,105,-2.2,-3.8,-0.7,-2.1,5901
1909-03-01T00:00+00:00,105,3.1,0.8,5.6,3.1,5901
1909-04-01T00:00+00:00,105,10.2,7.6,13.1,10.1,5901
1909-05-01T00:00+00:00,105,12.6,10.6,15.0,12.4,5901
1909-06-01T00:00+00:00,105,16.6,15.0,19.3,16.1,5901
1909-07-01T00:00+00:00,105,17.6,15.8,20.6,16.9,5901
1909-08-01T00:00+00:00,105,18.8,16.3,22.5,18.2,5901
1909-09-01T00:00+00:00,105,14.9,12.3,18.3,14.4,5901
1909-10-01T00:00+00:00,105,11.2,9.2,13.7,10.8,5901
1909-11-01T00:00+00:00,105,3.5,2.3,4.6,3.5,5901
1909-12-01T00:00+00:00,105,1.8,1.1,3.1,1.5,5901
1910-01-01T00:00+00:00,105,1.0,0.1,1.9,1.0,5901
1910-02-01T00:00+00:00,105,3.2,1.4,5.4,3.1,5901
1910-03-01T00:00+00:00,105,5.4,2.4,8.7,5.2,5901
1910-04-01T00:00+00:00,105,8.9,6.1,12.0,8.7,5901
1910-05-01T00:00+00:00,105,13.6,11.6,16.8,13.1,5901
1910-06-01T00:00+00:00,105,17.9,16.3,21.5,16.9,5901
1910-07-01T00:00+00:00,105,17.7,16.1,20.8,16.9,5901
1910-08-01T00:00+00:00,105,17.8,16.1,20.8,17.2,5901
1910-09-01T00:00+00:00,105,13.0,11.2,15.5,12.6,5901
1910-10-01T00:00+00:00,105,9.8,7.9,12.5,9.4,5901
1910-11-01T00:00+00:00,105,3.7,3.0,5.2,3.2,5901
1910-12-01T00:00+00:00,105,3.7,2.8,4.9,3.6,5901
1911-01-01T00:00+00:00,105,-0.8,-1.4,0.3,-1.0,5901
1911-02-01T00:00+00:00,105,0.8,-0.6,2.7,0.4,5901
1911-03-01T00:00+00:00,105,5.3,2.4,7.9,5.4,5901
1911-04-01T00:00+00:00,105,9.4,6.8,12.7,9.1,5901
1911-05-01T00:00+00:00,105,13.9,11.9,16.7,13.6,5901
1911-06-01T00:00+00:00,105,16.6,14.8,19.6,16.0,5901
1911-07-01T00:00+00:00,105,21.1,18.8,24.4,20.5,5901
1911-08-01T00:00+00:00,105,20.6,18.3,24.2,19.9,5901
1911-09-01T00:00+00:00,105,15.8,12.9,19.5,15.5,5901
1911-10-01T00:00+00:00,105,9.4,6.9,12.2,9.1,5901
1911-11-01T00:00+00:00,105,6.0,4.5,7.8,5.9,5901
1911-12-01T00:00+00:00,105,2.8,2.3,3.9,2.6,5901
1912-01-01T00:00+00:00,105,-2.6,-4.0,-1.4,-2.4,5901
1912-02-01T00:00+00:00,105,3.0,1.3,4.7,3.0,5901
1912-03-01T00:00+00:00,105,7.5,4.7,10.2,7.5,5901
1912-04-01T00:00+00:00,105,8.2,5.9,11.1,7.8,5901
1912-05-01T00:00+00:00,105,13.9,11.7,16.8,13.4,5901
1912-06-01T00:00+00:00,105,18.0,16.0,20.5,17.6,5901
1912-07-01T00:00+00:00,105,18.8,16.6,22.0,18.3,5901
1912-08-01T00:00+00:00,105,16.5,14.2,19.6,16.0,5901
1912-09-01T00:00+00:00,105,10.5,9.2,12.3,10.2,5901
1912-10-01T00:00+00:00,105,7.2,5.2,9.8,6.9,5901
1912-11-01T00:00+00:00,105,2.2,1.4,3.8,1.8,5901
1912-12-01T00:00+00:00,105,2.9,2.0,4.2,2.6,5901
1913-01-01T00:00+00:00,105,-1.7,-2.4,-0.8,-1.7,5901
1913-02-01T00:00+00:00,105,0.6,-1.7,3.0,0.5,5901
1913-03-01T00:00+00:00,105,7.3,3.7,11.0,7.3,5901
1913-04-01T00:00+00:00,105,9.6,6.8,12.8,9.3,5901
1913-05-01T00:00+00:00,105,13.5,11.1,16.9,13.1,5901
1913-06-01T00:00+00:00,105,17.0,15.5,20.2,16.2,5901
1913-07-01T00:00+00:00,105,16.1,14.6,18.7,15.6,5901
1913-08-01T00:00+00:00,105,17.1,15.0,20.1,16.6,5901
1913-09-01T00:00+00:00,105,14.3,12.1,16.9,14.2,5901
1913-10-01T00:00+00:00,105,9.9,7.6,12.9,9.5,5901
1913-11-01T00:00+00:00,105,6.8,5.7,8.4,6.5,5901
1913-12-01T00:00+00:00,105,3.0,2.6,4.0,2.7,5901
1914-01-01T00:00+00:00,105,-4.4,-5.9,-3.3,-4.2,5901
1914-02-01T00:00+00:00,105,-1.2,-2.8,0.1,-1.1,5901
1914-03-01T00:00+00:00,105,6.1,3.9,8.3,6.0,5901
1914-04-01T00:00+00:00,105,11.5,7.9,15.6,11.3,5901
1914-05-01T00:00+00:00,105,13.7,11.5,16.7,13.3,5901
1914-06-01T00:00+00:00,105,16.9,14.9,20.0,16.4,5901
1914-07-01T00:00+00:00,105,18.2,16.7,21.2,17.4,5901
1914-08-01T00:00+00:00,105,18.5,15.9,22.1,18.0,5901
1914-09-01T00:00+00:00,105,14.2,11.8,17.0,14.0,5901
1914-10-01T00:00+00:00,105,9.1,7.5,11.4,8.8,5901
1914-11-01T00:00+00:00,105,3.7,3.0,5.1,3.3,5901
1914-12-01T00:00+00:00,105,2.1,1.4,2.9,2.0,5901
1915-01-01T00:00+00:00,105,1.7,0.9,2.6,1.8,5901
1915-02-01T00:00+00:00,105,1.1,-0.4,2.8,1.0,5901
1915-03-01T00:00+00:00,105,3.1,1.3,5.1,3.1,5901
1915-04-01T00:00+00:00,105,9.7,6.6,12.8,9.6,5901
1915-05-01T00:00+00:00,105,15.0,12.4,17.8,14.9,5901
1915-06-01T00:00+00:00,105,19.1,16.8,22.4,18.5,5901
1915-07-01T00:00+00:00,105,18.4,16.7,20.6,18.1,5901
1915-08-01T00:00+00:00,105,16.6,14.8,19.2,16.2,5901
1915-09-01T00:00+00:00,105,12.9,10.3,16.1,12.7,5901
1915-10-01T00:00+00:00,105,7.9,6.8,9.6,7.6,5901
1915-11-01T00:00+00:00,105,2.5,1.3,4.0,2.3,5901
1915-12-01T00:00+00:00,105,4.8,3.7,5.5,5.1,5901
1916-01-01T00:00+00:00,105,4.9,4.1,5.8,4.9,5901
1916-02-01T00:00+00:00,105,1.3,0.2,2.3,1.3,5901
1916-03-01T00:00+00:00,105,7.7,4.9,10.0,7.9,5901
1916-04-01T00:00+00:00,105,9.8,7.1,12.9,9.5,5901
1916-05-01T00:00+00:00,105,14.9,12.7,18.3,14.2,5901
1916-06-01T00:00+00:00,105,15.7,13.9,19.0,14.9,5901
1916-07-01T00:00+00:00,105,18.8,16.9,22.0,18.1,5901
1916-08-01T00:00+00:00,105,17.8,15.8,20.8,17.3,5901
1916-09-01T00:00+00:00,105,13.3,11.1,16.3,12.9,5901
1916-10-01T00:00+00:00,105,9.5,8.0,11.9,9.1,5901
1916-11-01T00:00+00:00,105,6.2,5.0,7.9,6.1,5901
1916-12-01T00:00+00:00,105,4.2,3.6,5.0,4.2,5901
1917-01-01T00:00+00:00,105,-1.6,-2.6,-0.3,-1.7,5901
1917-02-01T00:00+00:00,105,-3.7,-5.3,-1.8,-3.9,5901
1917-03-01T00:00+00:00,105,2.2,0.7,4.0,2.0,5901
1917-04-01T00:00+00:00,105,6.6,4.2,9.0,6.6,5901
1917-05-01T00:00+00:00,105,15.8,12.9,19.7,15.3,5901
1917-06-01T00:00+00:00,105,19.8,17.2,23.7,19.2,5901
1917-07-01T00:00+00:00,105,20.6,18.2,24.3,20.0,5901
1917-08-01T00:00+00:00,105,19.6,17.0,23.1,19.1,5901
1917-09-01T00:00+00:00,105,16.8,13.3,21.2,16.4,5901
1917-10-01T00:00+00:00,105,9.3,7.1,12.1,9.0,5901
1917-11-01T00:00+00:00,105,5.6,4.8,7.1,5.3,5901
1917-12-01T00:00+00:00,105,-1.2,-1.9,-0.1,-1.4,5901
1918-01-01T00:00+00:00,105,0.1,-1.0,1.2,0.0,5901
1918-02-01T00:00+00:00,105,1.8,0.0,3.6,1.9,5901
1918-03-01T00:00+00:00,105,5.6,2.9,8.4,5.5,5901
1918-04-01T00:00+00:00,105,12.0,8.8,15.9,11.6,5901
1918-05-01T00:00+00:00,105,15.4,12.8,18.7,15.1,5901
1918-06-01T00:00+00:00,105,15.4,13.6,18.3,14.8,5901
1918-07-01T00:00+00:00,105,18.3,16.6,21.2,17.8,5901
1918-08-01T00:00+00:00,105,17.9,16.0,21.0,17.4,5901
1918-09-01T00:00+00:00,105,15.1,12.6,18.6,14.6,5901
1918-10-01T00:00+00:00,105,9.6,7.9,11.6,9.4,5901
1918-11-01T00:00+00:00,105,3.3,2.7,4.2,3.2,5901
1918-12-01T00:00+00:00,105,3.1,2.4,3.9,3.1,5901
1919-01-01T00:00+00:00,105,1.6,0.8,2.4,1.6,5901
1919-02-01T00:00+00:00,105,0.2,-1.6,2.1,0.2,5901
1919-03-01T00:00+00:00,105,4.9,3.1,7.3,4.5,5901
1919-04-01T00:00+00:00,105,7.8,5.6,10.0,7.7,5901
1919-05-01T00:00+00:00,105,11.3,9.3,13.9,10.9,5901
1919-06-01T00:00+00:00,105,16.9,15.0,19.6,16.6,5901
1919-07-01T00:00+00:00,105,16.9,14.8,20.1,16.3,5901
1919-08-01T00:00+00:00,105,18.5,16.0,22.3,17.8,5901
1919-09-01T00:00+00:00,105,16.5,13.0,20.4,16.3,5901
1919-10-01T00:00+00:00,105,8.0,6.7,10.1,7.6,5901
1919-11-01T00:00+00:00,105,2.6,2.1,3.9,2.2,5901
1919-12-01T00:00+00:00,105,1.9,1.3,2.7,1.7,5901
1920-01-01T00:00+00:00,105,3.0,2.5,3.9,2.8,5901
1920-02-01T00:00+00:00,105,3.5,1.4,5.6,3.6,5901
1920-03-01T00:00+00:00,105,7.4,4.5,10.4,7.4,5901
1920-04-01T00:00+00:00,105,12.4,9.7,15.8,12.1,5901
1920-05-01T00:00+00:00,105,16.0,13.6,19.2,15.6,5901
1920-06-01T00:00+00:00,105,16.0,14.4,18.3,15.6,5901
1920-07-01T00:00+00:00,105,19.3,17.3,22.4,18.8,5901
1920-08-01T00:00+00:00,105,16.9,15.3,20.0,16.1,5901
1920-09-01T00:00+00:00,105,14.8,12.7,17.7,14.4,5901
1920-10-01T00:00+00:00,105,7.1,4.5,10.4,6.7,5901
1920-11-01T00:00+00:00,105,0.0,-1.3,1.7,-0.2,5901
1920-12-01T00:00+00:00,105,1.1,0.8,1.7,1.0,5901
1921-01-01T00:00+00:00,105,5.0,4.0,6.2,5.0,5901
1921-02-01T00:00+00:00,105,1.7,0.1,3.2,1.6,5901
1921-03-01T00:00+00:00,105,6.6,1.9,11.4,6.5,5901
1921-04-01T00:00+00:00,105,8.7,6.5,11.3,8.6,5901
1921-05-01T00:00+00:00,105,16.1,13.8,19.3,15.7,5901
1921-06-01T00:00+00:00,105,16.6,14.9,19.5,16.0,5901
1921-07-01T00:00+00:00,105,20.7,18.1,24.3,20.1,5901
1921-08-01T00:00+00:00,105,19.9,17.2,23.8,19.4,5901
1921-09-01T00:00+00:00,105,14.9,11.5,19.0,14.5,5901
1921-10-01T00:00+00:00,105,11.4,8.4,15.1,11.0,5901
1921-11-01T00:00+00:00,105,1.7,0.5,3.0,1.6,5901
1921-12-01T00:00+00:00,105,0.6,-0.4,2.0,0.5,5901
1922-01-01T00:00+00:00,105,-2.1,-2.9,-0.9,-2.3,5901
1922-02-01T00:00+00:00,105,-1.8,-3.3,-0.6,-1.7,5901
1922-03-01T00:00+00:00,105,5.9,4.0,8.7,5.5,5901
1922-04-01T00:00+00:00,105,8.1,5.3,11.1,8.1,5901
1922-05-01T00:00+00:00,105,15.3,12.8,18.9,14.8,5901
1922-06-01T00:00+00:00,105,18.3,16.3,21.6,17.6,5901
1922-07-01T00:00+00:00,105,18.9,16.7,22.3,18.2,5901
1922-08-01T00:00+00:00,105,18.0,15.4,21.9,17.3,5901
1922-09-01T00:00+00:00,105,12.6,11.2,15.0,12.0,5901
1922-10-01T00:00+00:00,105,6.8,5.5,8.2,6.8,5901
1922-11-01T00:00+00:00,105,3.1,1.6,4.6,3.1,5901
1922-12-01T00:00+00:00,105,1.4,0.7,2.4,1.2,5901
1923-01-01T00:00+00:00,105,1.9,1.2,2.6,1.9,5901
1923-02-01T00:00+00:00,105,0.9,-0.4,2.3,0.8,5901
1923-03-01T00:00+00:00,105,5.7,2.8,8.5,5.8,5901
1923-04-01T00:00+00:00,105,8.1,5.5,10.9,7.9,5901
1923-05-01T00:00+00:00,105,15.2,12.4,19.0,14.8,5901
1923-06-01T00:00+00:00,105,14.2,12.6,16.5,13.8,5901
1923-07-01T00:00+00:00,105,20.6,18.2,24.1,20.1,5901
1923-08-01T00:00+00:00,105,18.5,15.8,22.1,18.1,5901
1923-09-01T00:00+00:00,105,14.6,12.6,17.9,13.9,5901
1923-10-01T00:00+00:00,105,11.6,10.2,14.4,10.9,5901
1923-11-01T00:00+00:00,105,5.3,4.0,6.6,5.3,5901
1923-12-01T00:00+00:00,105,-0.4,-0.8,0.4,-0.6,5901
1924-01-01T00:00+00:00,105,-2.4,-3.3,-1.5,-2.4,5901
1924-02-01T00:00+00:00,105,-2.1,-3.5,-0.6,-2.1,5901
1924-03-01T00:00+00:00,105,3.3,0.8,5.6,3.3,5901
1924-04-01T00:00+00:00,105,8.5,6.1,11.1,8.4,5901
1924-05-01T00:00+00:00,105,15.8,13.7,18.9,15.3,5901
1924-06-01T00:00+00:00,105,16.9,15.2,19.2,16.6,5901
1924-07-01T00:00+00:00,105,19.0,17.2,21.8,18.5,5901
1924-08-01T00:00+00:00,105,16.6,14.6,19.2,16.3,5901
1924-09-01T00:00+00:00,105,15.4,13.5,18.2,14.9,5901
1924-10-01T00:00+00:00,105,10.0,7.3,13.3,9.7,5901
1924-11-01T00:00+00:00,105,3.2,1.9,5.0,3.0,5901
1924-12-01T00:00+00:00,105,0.1,-0.6,0.8,0.1,5901
1925-01-01T00:00+00:00,105,1.8,0.6,3.1,1.7,5901
1925-02-01T00:00+00:00,105,4.4,2.1,7.1,4.1,5901
1925-03-01T00:00+00:00,105,3.2,0.8,5.7,3.3,5901
1925-04-01T00:00+00:00,105,10.1,6.7,13.9,10.0,5901
1925-05-01T00:00+00:00,105,15.5,13.2,18.9,15.0,5901
1925-06-01T00:00+00:00,105,16.4,14.7,18.9,16.0,5901
1925-07-01T00:00+00:00,105,19.1,17.1,22.3,18.5,5901
1925-08-01T00:00+00:00,105,18.1,16.1,20.7,17.7,5901
1925-09-01T00:00+00:00,105,13.3,11.4,16.2,12.8,5901
1925-10-01T00:00+00:00,105,9.5,7.5,12.1,9.2,5901
1925-11-01T00:00+00:00,105,4.2,3.2,5.3,4.0,5901
1925-12-01T00:00+00:00,105,-0.1,-1.0,1.3,-0.3,5901
1926-01-01T00:00+00:00,105,-0.7,-2.0,0.9,-0.8,5901
1926-02-01T00:00+00:00,105,4.5,3.0,5.7,4.6,5901
1926-03-01T00:00+00:00,105,5.0,2.6,7.2,5.1,5901
1926-04-01T00:00+00:00,105,11.1,7.8,14.9,10.9,5901
1926-05-01T00:00+00:00,105,13.3,11.5,16.0,12.9,5901
1926-06-01T00:00+00:00,105,15.5,13.9,17.9,15.0,5901
1926-07-01T00:00+00:00,105,18.4,17.1,20.9,17.8,5901
1926-08-01T00:00+00:00,105,17.5,15.5,21.0,16.7,5901
1926-09-01T00:00+00:00,105,15.7,13.0,19.4,15.2,5901
1926-10-01T00:00+00:00,105,10.0,7.5,12.7,9.8,5901
1926-11-01T00:00+00:00,105,9.2,7.7,10.9,9.1,5901
1926-12-01T00:00+00:00,105,1.2,0.8,1.9,1.0,5901
1927-01-01T00:00+00:00,105,1.9,1.1,2.9,1.9,5901
1927-02-01T00:00+00:00,105,0.8,-1.3,3.2,0.7,5901
1927-03-01T00:00+00:00,105,7.4,4.2,11.0,7.2,5901
1927-04-01T00:00+00:00,105,9.8,7.7,12.7,9.4,5901
1927-05-01T00:00+00:00,105,13.2,10.9,15.9,13.1,5901
1927-06-01T00:00+00:00,105,17.9,15.7,21.4,17.3,5901
1927-07-01T00:00+00:00,105,19.8,17.7,23.6,19.0,5901
1927-08-01T00:00+00:00,105,19.2,16.7,22.3,18.8,5901
1927-09-01T00:00+00:00,105,15.7,13.5,19.0,15.2,5901
1927-10-01T00:00+00:00,105,9.7,7.1,13.5,9.1,5901
1927-11-01T00:00+00:00,105,4.6,3.4,6.0,4.6,5901
1927-12-01T00:00+00:00,105,-3.2,-4.0,-2.1,-3.4,5901
1928-01-01T00:00+00:00,105,0.9,0.1,2.3,0.6,5901
1928-02-01T00:00+00:00,105,2.3,0.8,4.3,2.1,5901
1928-03-01T00:00+00:00,105,2.8,0.0,5.2,3.0,5901
1928-04-01T00:00+00:00,105,10.1,7.5,12.7,10.1,5901
1928-05-01T00:00+00:00,105,11.7,9.9,14.7,11.2,5901
1928-06-01T00:00+00:00,105,16.7,15.0,19.7,16.0,5901
1928-07-01T00:00+00:00,105,21.8,19.1,26.1,21.1,5901
1928-08-01T00:00+00:00,105,19.6,17.1,23.3,18.9,5901
1928-09-01T00:00+00:00,105,15.0,12.3,18.4,14.6,5901
1928-10-01T00:00+00:00,105,10.1,7.6,13.1,9.8,5901
1928-11-01T00:00+00:00,105,7.6,6.7,9.5,7.1,5901
1928-12-01T00:00+00:00,105,-0.1,-0.6,1.2,-0.4,5901
1929-01-01T00:00+00:00,105,-4.6,-5.5,-3.4,-4.8,5901
1929-02-01T00:00+00:00,105,-9.7,-12.0,-7.3,-9.6,5901
1929-03-01T00:00+00:00,105,2.7,-0.1,5.6,2.6,5901
1929-04-01T00:00+00:00,105,6.4,3.6,9.4,6.3,5901
1929-05-01T00:00+00:00,105,15.1,13.0,18.1,14.8,5901
1929-06-01T00:00+00:00,105,17.3,15.3,20.1,16.9,5901
1929-07-01T00:00+00:00,105,20.0,17.8,23.8,19.3,5901
1929-08-01T00:00+00:00,105,19.5,16.9,23.0,18.9,5901
1929-09-01T00:00+00:00,105,16.6,13.3,21.0,16.0,5901
1929-10-01T00:00+00:00,105,11.2,8.7,14.2,11.0,5901
1929-11-01T00:00+00:00,105,6.3,5.3,7.7,6.2,5901
1929-12-01T00:00+00:00,105,2.8,2.0,4.0,2.6,5901
1930-01-01T00:00+00:00,105,0.4,-0.4,1.3,0.4,5901
1930-02-01T00:00+00:00,105,-0.3,-2.2,1.4,-0.3,5901
1930-03-01T00:00+00:00,105,6.5,4.1,9.1,6.4,5901
1930-04-01T00:00+00:00,105,10.5,8.0,13.4,10.4,5901
1930-05-01T00:00+00:00,105,14.1,11.9,17.3,13.6,5901
1930-06-01T00:00+00:00,105,20.8,18.3,24.4,20.3,5901
1930-07-01T00:00+00:00,105,19.4,17.0,23.2,18.8,5901
1930-08-01T00:00+00:00,105,18.1,15.8,21.7,17.5,5901
1930-09-01T00:00+00:00,105,15.7,13.5,18.5,15.4,5901
1930-10-01T00:00+00:00,105,10.1,8.0,12.6,9.9,5901
1930-11-01T00:00+00:00,105,6.9,6.1,9.1,6.3,5901
1930-12-01T00:00+00:00,105,0.5,0.2,1.0,0.4,5901
1931-01-01T00:00+00:00,105,0.6,-0.1,1.7,0.4,5901
1931-02-01T00:00+00:00,105,-0.3,-1.3,0.9,-0.4,5901
1931-03-01T00:00+00:00,105,1.5,-0.7,4.0,1.4,5901
1931-04-01T00:00+00:00,105,7.4,4.5,11.0,7.1,5901
1931-05-01T00:00+00:00,105,17.9,15.1,21.7,17.4,5901
1931-06-01T00:00+00:00,105,19.5,17.3,23.3,18.6,5901
1931-07-01T00:00+00:00,105,20.3,17.8,23.8,19.7,5901
1931-08-01T00:00+00:00,105,17.6,15.9,20.3,17.1,5901
1931-09-01T00:00+00:00,105,11.6,10.0,13.9,11.2,5901
1931-10-01T00:00+00:00,105,8.4,6.2,11.7,7.9,5901
1931-11-01T00:00+00:00,105,3.7,2.6,5.1,3.5,5901
1931-12-01T00:00+00:00,105,0.5,-0.4,1.9,0.4,5901
1932-01-01T00:00+00:00,105,0.7,-0.3,1.8,0.7,5901
1932-02-01T00:00+00:00,105,-2.8,-4.6,-0.9,-2.9,5901
1932-03-01T00:00+00:00,105,1.1,-1.7,3.9,1.1,5901
1932-04-01T00:00+00:00,105,10.0,6.8,13.6,9.8,5901
1932-05-01T00:00+00:00,105,15.2,13.0,18.5,14.7,5901
1932-06-01T00:00+00:00,105,16.9,14.5,20.2,16.3,5901
1932-07-01T00:00+00:00,105,21.0,18.5,24.6,20.5,5901
1932-08-01T00:00+00:00,105,20.7,17.9,24.3,20.2,5901
1932-09-01T00:00+00:00,105,18.7,15.5,23.0,18.1,5901
1932-10-01T00:00+00:00,105,10.6,8.6,13.4,10.1,5901
1932-11-01T00:00+00:00,105,4.6,3.7,5.7,4.5,5901
1932-12-01T00:00+00:00,105,0.0,-0.3,0.5,-0.1,5901
1933-01-01T00:00+00:00,105,-3.6,-4.2,-3.0,-3.6,5901
1933-02-01T00:00+00:00,105,1.5,0.2,3.0,1.4,5901
1933-03-01T00:00+00:00,105,5.2,2.0,8.4,5.2,5901
1933-04-01T00:00+00:00,105,8.5,6.0,10.7,8.5,5901
1933-05-01T00:00+00:00,105,13.7,11.7,16.5,13.2,5901
1933-06-01T00:00+00:00,105,16.0,14.2,19.5,15.2,5901
1933-07-01T00:00+00:00,105,19.8,17.7,22.4,19.5,5901
1933-08-01T00:00+00:00,105,19.5,16.9,23.2,19.0,5901
1933-09-01T00:00+00:00,105,14.6,12.3,18.0,14.1,5901
1933-10-01T00:00+00:00,105,9.7,7.4,12.8,9.4,5901
1933-11-01T00:00+00:00,105,3.9,2.9,5.3,3.6,5901
1933-12-01T00:00+00:00,105,-4.4,-5.4,-3.6,-4.3,5901
1934-01-01T00:00+00:00,105,-0.5,-1.1,0.7,-0.7,5901
1934-02-01T00:00+00:00,105,1.5,-0.3,3.4,1.4,5901
1934-03-01T00:00+00:00,105,7.2,4.2,10.4,7.0,5901
1934-04-01T00:00+00:00,105,12.6,9.2,16.6,12.3,5901
1934-05-01T00:00+00:00,105,16.3,14.0,19.6,15.9,5901
1934-06-01T00:00+00:00,105,17.8,15.8,21.0,17.2,5901
1934-07-01T00:00+00:00,105,21.5,19.1,24.9,21.1,5901
1934-08-01T00:00+00:00,105,19.4,17.2,22.6,18.8,5901
1934-09-01T00:00+00:00,105,16.5,13.5,20.4,16.1,5901
1934-10-01T00:00+00:00,105,10.1,8.6,12.3,9.7,5901
1934-11-01T00:00+00:00,105,6.2,5.3,8.2,5.6,5901
1934-12-01T00:00+00:00,105,5.5,4.7,6.4,5.5,5901
1935-01-01T00:00+00:00,105,-2.3,-3.3,-1.0,-2.4,5901
1935-02-01T00:00+00:00,105,1.6,-0.2,3.7,1.5,5901
1935-03-01T00:00+00:00,105,3.1,0.3,6.2,3.0,5901
1935-04-01T00:00+00:00,105,9.3,6.6,12.3,9.1,5901
1935-05-01T00:00+00:00,105,12.6,10.3,15.8,12.1,5901
1935-06-01T00:00+00:00,105,19.7,17.2,23.1,19.2,5901
1935-07-01T00:00+00:00,105,20.1,17.9,23.3,19.6,5901
1935-08-01T00:00+00:00,105,18.6,16.1,21.9,18.1,5901
1935-09-01T00:00+00:00,105,15.5,12.4,19.3,15.1,5901
1935-10-01T00:00+00:00,105,11.3,9.4,14.1,10.9,5901
1935-11-01T00:00+00:00,105,5.4,3.7,7.2,5.4,5901
1935-12-01T00:00+00:00,105,0.8,0.2,1.8,0.5,5901
1936-01-01T00:00+00:00,105,2.9,1.6,4.6,2.7,5901
1936-02-01T00:00+00:00,105,1.6,0.2,3.2,1.5,5901
1936-03-01T00:00+00:00,105,6.5,3.6,9.4,6.5,5901
1936-04-01T00:00+00:00,105,10.0,7.1,13.4,9.7,5901
1936-05-01T00:00+00:00,105,15.0,13.3,17.7,14.4,5901
1936-06-01T00:00+00:00,105,18.0,16.1,21.0,17.4,5901
1936-07-01T00:00+00:00,105,20.1,18.1,23.1,19.5,5901
1936-08-01T00:00+00:00,105,17.7,15.6,20.6,17.3,5901
1936-09-01T00:00+00:00,105,14.7,11.8,18.3,14.4,5901
1936-10-01T00:00+00:00,105,7.0,5.4,8.9,6.8,5901
1936-11-01T00:00+00:00,105,4.0,3.1,5.3,3.9,5901
1936-12-01T00:00+00:00,105,1.3,0.6,2.4,1.0,5901
1937-01-01T00:00+00:00,105,-2.7,-3.7,-1.7,-2.7,5901
1937-02-01T00:00+00:00,105,2.2,1.1,3.7,2.1,5901
1937-03-01T00:00+00:00,105,5.9,3.4,8.2,6.0,5901
1937-04-01T00:00+00:00,105,9.5,7.7,11.8,9.2,5901
1937-05-01T00:00+00:00,105,16.9,14.2,20.7,16.4,5901
1937-06-01T00:00+00:00,105,19.1,17.0,22.0,18.7,5901
1937-07-01T00:00+00:00,105,19.5,17.5,22.6,18.9,5901
1937-08-01T00:00+00:00,105,18.7,16.8,21.3,18.3,5901
