Index,Date,Mean temperature [°C],Mean wind speed [m/s],Mean precipitation [mm/day],Sunshine [h/day],Fresh snow [cm/day]
814,1842-11-01,2.0,,,,
815,1842-12-01,1.5,,,,
816,1843-01-01,0.7,,,,
817,1843-02-01,4.6,,,,
818,1843-03-01,2.0,,,,
819,1843-04-01,7.6,,,,
820,1843-05-01,10.7,,,,
821,1843-06-01,12.7,,,,
822,1843-07-01,15.2,,,,
823,1843-08-01,15.6,,,,
824,1843-09-01,11.4,,,,
825,1843-10-01,7.8,,,,
826,1843-11-01,3.2,,,,
827,1843-12-01,2.9,,,,
828,1844-01-01,-1.5,,,,
829,1844-02-01,-0.5,,,,
830,1844-03-01,2.4,,,,
831,1844-04-01,8.4,,,,
832,1844-05-01,11.8,,,,
833,1844-06-01,15.3,,,,
834,1844-07-01,14.5,,,,
835,1844-08-01,13.9,,,,
836,1844-09-01,12.8,,,,
837,1844-10-01,9.3,,,,
838,1844-11-01,5.0,,,,
839,1844-12-01,-3.3,,,,
840,1845-01-01,0.6,,,,
841,1845-02-01,-2.7,,,,
842,1845-03-01,-0.6,,,,
843,1845-04-01,8.5,,,,
844,1845-05-01,10.2,,,,
845,1845-06-01,16.0,,,,
846,1845-07-01,16.7,,,,
847,1845-08-01,14.3,,,,
848,1845-09-01,11.4,,,,
849,1845-10-01,8.8,,,,
850,1845-11-01,4.4,,,,
851,1845-12-01,2.4,,,,
852,1846-01-01,0.8,,,,
853,1846-02-01,2.5,,,,
854,1846-03-01,5.4,,,,
855,1846-04-01,9.1,,,,
856,1846-05-01,12.6,,,,
857,1846-06-01,16.0,,,,
858,1846-07-01,17.6,,,,
859,1846-08-01,16.9,,,,
860,1846-09-01,13.3,,,,
861,1846-10-01,10.7,,,,
862,1846-11-01,1.9,,,,
863,1846-12-01,-1.0,,,,
864,1847-01-01,-3.0,,,,
865,1847-02-01,-0.5,,,,
866,1847-03-01,2.1,,,,
867,1847-04-01,6.4,,,,
868,1847-05-01,13.7,,,,
869,1847-06-01,12.2,,,,
870,1847-07-01,15.6,,,,
871,1847-08-01,16.0,,,,
872,1847-09-01,10.5,,,,
873,1847-10-01,6.6,,,,
874,1847-11-01,2.2,,,,
875,1847-12-01,0.3,,,,
876,1848-01-01,-6.0,,,,
877,1848-02-01,1.9,,,,
878,1848-03-01,4.5,,,,
879,1848-04-01,9.7,,,,
880,1848-05-01,11.4,,,,
881,1848-06-01,15.9,,,,
882,1848-07-01,15.8,,,,
883,1848-08-01,15.4,,,,
884,1848-09-01,12.1,,,,
885,1848-10-01,9.2,,,,
886,1848-11-01,3.3,,,,
887,1848-12-01,0.0,,,,
888,1849-01-01,-2.3,,,,
889,1849-02-01,3.0,,,,
890,1849-03-01,2.8,,,,
891,1849-04-01,6.7,,,,
892,1849-05-01,11.8,,,,
893,1849-06-01,15.4,,,,
894,1849-07-01,15.2,,,,
895,1849-08-01,13.6,,,,
896,1849-09-01,11.3,,,,
897,1849-10-01,7.6,,,,
898,1849-11-01,2.2,,,,
899,1849-12-01,-1.7,,,,
900,1850-01-01,-4.3,,,,
901,1850-02-01,2.9,,,,
902,1850-03-01,1.8,,,,
903,1850-04-01,8.2,,,,
904,1850-05-01,11.9,,,,
905,1850-06-01,14.7,,,,
906,1850-07-01,15.0,,,,
907,1850-08-01,15.8,,,,
908,1850-09-01,10.7,,,,
909,1850-10-01,7.3,,,,
910,1850-11-01,4.9,,,,
911,1850-12-01,0.5,,,,
912,1851-01-01,-0.9,,,,
913,1851-02-01,0.2,,,,
914,1851-03-01,3.8,,,,
915,1851-04-01,8.4,,,,
916,1851-05-01,9.3,,,,
917,1851-06-01,14.2,,,,
918,1851-07-01,14.7,,,,
919,1851-08-01,14.8,,,,
920,1851-09-01,10.5,,,,
921,1851-10-01,9.8,,,,
922,1851-11-01,1.5,,,,
923,1851-12-01,0.3,,,,
924,1852-01-01,0.7,,,,
925,1852-02-01,2.0,,,,
926,1852-03-01,1.1,,,,
927,1852-04-01,5.2,,,,
928,1852-05-01,11.8,,,,
929,1852-06-01,14.9,,,,
930,1852-07-01,16.8,,,,
931,1852-08-01,15.7,,,,
932,1852-09-01,15.1,2.1,17.0,,
933,1852-10-01,8.4,2.3,15.0,,
934,1852-11-01,7.2,1.9,30.0,,
935,1852-12-01,3.5,2.7,3.0,,
936,1853-01-01,1.1,2.6,18.0,,
937,1853-02-01,-0.3,3.6,7.0,,
938,1853-03-01,0.9,3.8,5.0,,
939,1853-04-01,6.2,5.6,0.0,,
940,1853-05-01,14.3,3.6,,,
941,1853-06-01,18.0,4.0,,,
942,1853-07-01,20.1,5.2,,,
943,1853-08-01,19.2,3.6,,,
944,1853-09-01,14.9,4.3,,,
945,1853-10-01,10.7,3.6,,,
946,1853-11-01,3.0,6.0,,,
947,1853-12-01,-4.4,3.6,,,
948,1854-01-01,-0.8,3.5,,,
949,1854-02-01,0.4,5.9,,,
950,1854-03-01,3.7,4.7,,,
951,1854-04-01,8.9,5.1,,,
952,1854-05-01,15.4,2.9,,,
953,1854-06-01,16.9,4.8,,,
954,1854-07-01,19.5,4.6,,,
955,1854-08-01,17.7,5.1,,,
956,1854-09-01,13.9,4.3,,,
957,1854-10-01,9.9,2.1,,,
958,1854-11-01,2.4,4.6,,,
959,1854-12-01,3.3,4.4,,,
960,1855-01-01,-2.6,5.1,,,
961,1855-02-01,-3.4,2.3,32.0,,
962,1855-03-01,4.1,2.4,12.0,,
963,1855-04-01,8.0,2.9,27.0,,
964,1855-05-01,13.7,1.9,94.0,,
965,1855-06-01,18.6,1.7,101.0,,
966,1855-07-01,19.4,2.3,35.0,,
967,1855-08-01,19.7,1.6,93.0,,
968,1855-09-01,14.6,1.6,55.0,,
969,1855-10-01,13.1,2.3,20.0,,
970,1855-11-01,4.4,2.4,46.0,,
971,1855-12-01,-5.6,2.0,19.0,,
972,1856-01-01,0.2,2.4,36.0,,
973,1856-02-01,2.8,4.3,38.0,,
974,1856-03-01,1.8,3.5,6.0,,
975,1856-04-01,11.4,2.2,1.0,,
976,1856-05-01,14.7,2.6,43.0,,
977,1856-06-01,19.6,2.5,57.0,,
978,1856-07-01,17.5,2.0,106.0,,
979,1856-08-01,20.0,2.4,28.0,,
980,1856-09-01,14.0,2.1,62.0,,
981,1856-10-01,10.3,1.4,6.0,,
982,1856-11-01,1.0,4.1,93.0,,
983,1856-12-01,-0.7,3.4,28.0,,
984,1857-01-01,-1.5,2.5,29.0,,
985,1857-02-01,-2.8,1.7,21.0,,
986,1857-03-01,3.4,3.3,34.0,,
987,1857-04-01,9.9,3.0,54.0,,
988,1857-05-01,14.0,2.4,40.0,,
989,1857-06-01,17.8,2.7,29.0,,
990,1857-07-01,21.2,2.6,38.0,,
991,1857-08-01,20.7,1.9,38.0,,
992,1857-09-01,16.1,2.3,57.0,,
993,1857-10-01,13.3,1.8,81.0,,
994,1857-11-01,2.4,1.3,67.0,,
995,1857-12-01,1.6,3.2,11.0,,
996,1858-01-01,-3.3,3.5,5.0,,
997,1858-02-01,-6.8,2.0,26.0,,
998,1858-03-01,2.6,3.3,28.0,,
999,1858-04-01,8.9,1.8,31.0,,
1000,1858-05-01,13.0,2.7,78.0,,
1001,1858-06-01,20.2,1.7,16.0,,
1002,1858-07-01,19.4,2.4,61.0,,
1003,1858-08-01,17.8,2.1,72.0,,
1004,1858-09-01,17.0,1.1,14.0,,
1005,1858-10-01,11.6,1.7,35.0,,
1006,1858-11-01,-0.1,2.0,40.0,,
1007,1858-12-01,0.8,1.3,15.0,,
1008,1859-01-01,-0.5,3.0,10.0,,
1009,1859-02-01,3.3,4.1,25.0,,
1010,1859-03-01,7.7,3.4,94.0,,
1011,1859-04-01,10.2,2.2,96.0,,
1012,1859-05-01,14.7,1.0,69.0,,
1013,1859-06-01,18.3,2.1,32.0,,
1014,1859-07-01,23.0,1.8,41.0,,
1015,1859-08-01,21.2,1.7,70.0,,
1016,1859-09-01,14.4,2.0,66.0,,
1017,1859-10-01,11.4,2.3,38.0,,
1018,1859-11-01,3.2,2.2,54.0,,
1019,1859-12-01,-3.0,2.8,61.0,,
1020,1860-01-01,1.4,2.1,47.0,,
1021,1860-02-01,-0.3,5.1,18.0,,
1022,1860-03-01,2.7,2.5,36.0,,
1023,1860-04-01,9.1,2.5,91.0,,
1024,1860-05-01,15.2,3.1,88.0,,
1025,1860-06-01,18.2,2.0,60.0,,
1026,1860-07-01,17.0,3.2,45.0,,
1027,1860-08-01,18.6,2.1,63.0,,
1028,1860-09-01,15.7,2.6,36.0,,
1029,1860-10-01,8.6,1.6,21.0,,
1030,1860-11-01,2.5,2.4,19.0,,
1031,1860-12-01,-0.8,2.9,40.0,,
1032,1861-01-01,-4.2,2.6,48.0,,
1033,1861-02-01,3.1,1.4,25.0,,
1034,1861-03-01,5.4,4.1,46.0,,
1035,1861-04-01,7.1,2.8,24.0,,
1036,1861-05-01,11.6,2.6,122.0,,
1037,1861-06-01,18.5,2.5,131.0,,
1038,1861-07-01,19.5,2.5,48.0,,
1039,1861-08-01,20.6,2.5,42.0,,
1040,1861-09-01,16.2,2.5,11.0,,
1041,1861-10-01,10.6,1.7,11.0,,
1042,1861-11-01,3.9,1.5,26.0,,
1043,1861-12-01,,2.4,24.0,,
1044,1862-01-01,-2.7,1.8,60.0,,
1045,1862-02-01,-0.2,3.0,62.0,,
1046,1862-03-01,6.8,1.9,,,
1047,1862-04-01,12.3,2.1,,,
1048,1862-05-01,15.8,1.6,107.0,,
1049,1862-06-01,17.6,2.6,58.0,,
1050,1862-07-01,20.0,2.3,67.0,,
1051,1862-08-01,17.9,1.6,83.0,,
1052,1862-09-01,16.2,1.6,31.0,,
1053,1862-10-01,11.6,1.9,95.0,,
1054,1862-11-01,,,,,
1055,1862-12-01,,,,,
1056,1863-01-01,3.0,2.9,19.0,,
1057,1863-02-01,3.0,2.8,8.0,,
1058,1863-03-01,6.6,3.2,36.0,,
1059,1863-04-01,8.8,1.8,56.0,,
1060,1863-05-01,15.8,2.0,44.0,,
1061,1863-06-01,18.2,2.8,35.0,,
1062,1863-07-01,19.4,2.0,41.0,,
1063,1863-08-01,21.2,2.2,32.0,,
1064,1863-09-01,16.4,2.0,63.0,,
1065,1863-10-01,12.2,2.0,16.0,,
1066,1863-11-01,5.1,1.6,41.0,,
1067,1863-12-01,2.3,5.1,56.0,,
1068,1864-01-01,-6.5,1.0,4.0,,
1069,1864-02-01,0.0,2.3,31.0,,
1070,1864-03-01,5.9,1.9,88.0,,
1071,1864-04-01,6.5,2.6,48.0,,
1072,1864-05-01,12.0,1.7,57.0,,
1073,1864-06-01,18.1,2.5,128.0,,
1074,1864-07-01,17.6,3.2,40.0,,
1075,1864-08-01,16.4,2.8,100.0,,
1076,1864-09-01,15.2,2.1,80.0,,
1077,1864-10-01,8.5,2.6,52.0,,
1078,1864-11-01,3.3,2.4,23.0,,
1079,1864-12-01,-3.4,1.2,19.0,,
1080,1865-01-01,-0.1,2.0,31.0,,
1081,1865-02-01,-4.6,2.9,37.0,,
1082,1865-03-01,0.0,3.0,48.0,,
1083,1865-04-01,11.4,1.7,12.0,,
1084,1865-05-01,17.7,1.9,53.0,,
1085,1865-06-01,15.9,3.3,88.0,,
1086,1865-07-01,22.0,2.8,89.0,,
1087,1865-08-01,18.5,3.5,71.0,,
1088,1865-09-01,15.7,3.1,18.0,,
1089,1865-10-01,10.5,2.5,50.0,,
1090,1865-11-01,5.4,2.6,24.0,,
1091,1865-12-01,0.0,3.6,5.0,,
1092,1866-01-01,1.2,3.0,17.0,,
1093,1866-02-01,4.0,4.3,28.0,,
1094,1866-03-01,5.0,3.3,56.0,,
1095,1866-04-01,11.7,3.7,19.0,,
1096,1866-05-01,12.1,3.3,48.0,,
1097,1866-06-01,20.2,3.7,21.0,,
1098,1866-07-01,18.8,4.0,,,
1099,1866-08-01,16.9,4.0,,,
1100,1866-09-01,17.1,3.5,63.0,,
1101,1866-10-01,8.0,2.0,11.0,,
1102,1866-11-01,5.0,5.6,27.0,,
1103,1866-12-01,-0.3,3.3,84.0,,
1104,1867-01-01,-0.3,3.4,200.0,,
1105,1867-02-01,4.9,5.5,130.0,,
1106,1867-03-01,3.2,3.7,100.0,,
1107,1867-04-01,10.2,5.0,208.0,,
1108,1867-05-01,14.1,2.7,267.0,,
1109,1867-06-01,17.6,3.4,192.0,,
1110,1867-07-01,18.6,3.2,185.0,,
1111,1867-08-01,20.1,1.8,49.0,,
1112,1867-09-01,16.3,2.1,124.0,,
1113,1867-10-01,9.2,2.8,176.0,,
1114,1867-11-01,2.7,6.1,82.0,,
1115,1867-12-01,-1.4,4.6,211.0,,
1116,1868-01-01,-1.3,2.3,116.0,,
1117,1868-02-01,4.1,6.1,64.0,,
1118,1868-03-01,4.8,3.9,268.0,,
1119,1868-04-01,9.2,3.7,202.0,,
1120,1868-05-01,17.9,1.3,301.0,,
1121,1868-06-01,19.6,1.9,78.0,,
1122,1868-07-01,20.2,2.1,208.0,,
1123,1868-08-01,20.0,2.4,133.0,,
1124,1868-09-01,17.7,1.3,33.0,,
1125,1868-10-01,12.0,3.0,161.0,,
1126,1868-11-01,3.4,4.3,78.0,,
1127,1868-12-01,4.0,2.7,159.0,,
1128,1869-01-01,-2.1,2.4,11.0,,
1129,1869-02-01,5.5,3.6,46.0,,
1130,1869-03-01,3.2,3.3,42.0,,
1131,1869-04-01,12.0,2.0,33.0,,
1132,1869-05-01,17.2,2.6,34.0,,
1133,1869-06-01,15.9,3.1,26.0,,
1134,1869-07-01,21.1,2.4,43.0,,
1135,1869-08-01,18.0,2.5,67.0,,
1136,1869-09-01,16.6,2.9,18.0,,
1137,1869-10-01,7.7,1.9,42.0,,
1138,1869-11-01,4.9,5.3,97.0,,
1139,1869-12-01,1.4,3.1,52.0,,
1140,1870-01-01,-1.1,2.1,44.0,,
1141,1870-02-01,-4.9,2.1,16.0,,
1142,1870-03-01,1.7,3.1,53.0,,
1143,1870-04-01,8.5,2.6,36.0,,
1144,1870-05-01,15.9,2.1,33.0,,
1145,1870-06-01,17.4,3.5,74.0,,
1146,1870-07-01,20.3,2.3,160.0,,
1147,1870-08-01,17.4,3.4,62.0,,
1148,1870-09-01,13.6,3.3,51.0,,
1149,1870-10-01,9.4,2.5,63.0,,
1150,1870-11-01,6.0,2.2,60.0,,
1151,1870-12-01,-3.8,2.4,,,
1152,1871-01-01,-4.2,2.0,30.0,,
1153,1871-02-01,-0.6,3.2,16.0,,
1154,1871-03-01,4.6,2.0,46.0,,
1155,1871-04-01,9.3,2.7,41.0,,
1156,1871-05-01,11.2,2.2,44.0,,
1157,1871-06-01,15.1,3.1,48.0,,
1158,1871-07-01,19.8,2.0,143.0,,
1159,1871-08-01,19.2,1.9,59.0,,
1160,1871-09-01,15.4,1.5,55.0,,
1161,1871-10-01,7.6,1.7,51.0,,
1162,1871-11-01,2.9,2.2,41.0,,
1163,1871-12-01,-6.3,2.3,26.0,,
1164,1872-01-01,-1.2,1.5,46.0,,
1165,1872-02-01,0.8,2.0,13.0,,
1166,1872-03-01,6.4,2.0,22.0,,
1167,1872-04-01,11.9,2.0,20.0,,
1168,1872-05-01,17.0,2.0,50.0,,
1169,1872-06-01,17.2,3.0,73.0,,
1170,1872-07-01,20.2,2.1,57.0,,
1171,1872-08-01,17.6,2.7,166.0,,
1172,1872-09-01,16.2,2.7,31.0,,
1173,1872-10-01,12.5,2.7,50.0,,
1174,1872-11-01,6.1,1.8,81.0,,
1175,1872-12-01,3.5,2.1,32.0,,
1176,1873-01-01,1.2,2.0,20.0,,
1177,1873-02-01,0.4,2.8,77.0,,
1178,1873-03-01,7.0,2.4,34.0,,
1179,1873-04-01,9.0,2.9,14.0,,
1180,1873-05-01,11.5,3.6,85.0,,
1181,1873-06-01,17.5,2.8,61.0,,
1182,1873-07-01,21.7,2.6,24.0,,
1183,1873-08-01,21.3,1.8,52.0,,
1184,1873-09-01,14.1,2.2,66.0,,
1185,1873-10-01,12.2,2.1,27.0,,
1186,1873-11-01,5.5,3.0,27.0,,
1187,1873-12-01,1.3,3.4,18.0,,
1188,1874-01-01,-0.8,3.0,17.0,,
1189,1874-02-01,0.3,3.8,35.0,,
1190,1874-03-01,4.0,4.4,48.0,,
1191,1874-04-01,11.6,2.5,49.0,,
1192,1874-05-01,10.7,3.4,112.0,,
1193,1874-06-01,18.3,2.4,117.0,,
1194,1874-07-01,22.3,1.8,29.0,,
1195,1874-08-01,17.9,3.0,50.0,,
1196,1874-09-01,17.4,1.8,37.0,,
1197,1874-10-01,10.2,2.1,14.0,,
1198,1874-11-01,1.1,2.3,42.0,,
1199,1874-12-01,-0.9,3.3,79.0,,
1200,1875-01-01,-0.2,3.5,59.0,,
1201,1875-02-01,-4.6,3.1,35.0,,
1202,1875-03-01,-0.1,2.6,72.0,,
1203,1875-04-01,8.7,2.2,28.0,,
1204,1875-05-01,15.7,2.4,29.0,,
1205,1875-06-01,20.5,2.5,48.0,,
1206,1875-07-01,19.7,2.5,65.0,,
1207,1875-08-01,20.3,1.9,64.0,,
1208,1875-09-01,14.3,2.8,29.0,,
1209,1875-10-01,7.7,2.3,91.0,,
1210,1875-11-01,3.1,3.0,59.0,,
1211,1875-12-01,-2.3,3.8,72.0,,
1212,1876-01-01,-4.9,2.2,25.0,,
1213,1876-02-01,-0.4,2.8,131.0,,
1214,1876-03-01,5.6,3.9,72.0,,
1215,1876-04-01,12.0,2.7,37.0,,
1216,1876-05-01,10.8,2.9,57.0,,
1217,1876-06-01,18.6,2.9,58.0,,
1218,1876-07-01,19.8,3.6,29.0,,
1219,1876-08-01,19.9,1.6,71.0,,
1220,1876-09-01,14.3,2.6,66.0,,
1221,1876-10-01,10.7,2.1,47.0,,
1222,1876-11-01,0.4,2.6,47.0,,
1223,1876-12-01,2.0,1.5,43.0,,
1224,1877-01-01,1.4,1.5,32.0,,
1225,1877-02-01,2.7,4.4,99.0,,
1226,1877-03-01,3.7,2.8,50.0,,
1227,1877-04-01,8.1,3.0,42.0,,
1228,1877-05-01,12.0,3.0,64.0,,
1229,1877-06-01,20.0,2.0,28.0,,
1230,1877-07-01,19.1,2.4,67.0,,
1231,1877-08-01,21.1,2.3,32.0,,
1232,1877-09-01,12.6,1.8,36.0,,
1233,1877-10-01,8.0,2.1,11.0,,
1234,1877-11-01,4.9,1.8,35.0,,
1235,1877-12-01,-0.2,2.0,86.0,,
1236,1878-01-01,-1.4,4.3,72.0,,
1237,1878-02-01,3.0,3.7,25.0,,
1238,1878-03-01,4.5,5.4,82.0,,
1239,1878-04-01,10.5,2.3,38.0,,
1240,1878-05-01,14.7,1.9,61.0,,
1241,1878-06-01,17.8,2.0,88.0,,
1242,1878-07-01,18.5,3.4,68.0,,
1243,1878-08-01,18.9,2.1,93.0,,
1244,1878-09-01,16.3,2.2,58.0,,
1245,1878-10-01,10.9,1.8,73.0,,
1246,1878-11-01,4.1,2.5,92.0,,
1247,1878-12-01,-1.9,3.2,48.0,,
1248,1879-01-01,-2.1,1.8,34.0,,
1249,1879-02-01,1.5,3.3,51.0,,
1250,1879-03-01,3.5,3.7,72.0,,
1251,1879-04-01,9.0,3.7,116.0,,
1252,1879-05-01,12.6,2.8,147.0,,
1253,1879-06-01,18.5,3.1,111.0,,
1254,1879-07-01,17.1,3.7,106.0,,
1255,1879-08-01,19.8,2.5,59.0,,
1256,1879-09-01,16.0,2.1,29.0,,
1257,1879-10-01,8.6,3.3,48.0,,
1258,1879-11-01,1.1,3.3,63.0,,
1259,1879-12-01,-7.4,2.7,26.0,,
1260,1880-01-01,-2.2,4.2,21.0,,
1261,1880-02-01,-1.3,2.1,40.0,,
1262,1880-03-01,3.6,2.0,41.0,,
1263,1880-04-01,11.7,2.5,57.0,150.0,
1264,1880-05-01,12.8,3.5,144.0,152.0,
1265,1880-06-01,17.5,3.0,60.0,221.0,
1266,1880-07-01,21.1,2.7,55.0,320.0,
1267,1880-08-01,17.5,3.0,111.0,221.0,
1268,1880-09-01,15.5,2.6,45.0,182.0,
1269,1880-10-01,9.6,2.9,50.0,83.0,
1270,1880-11-01,5.2,2.6,43.0,41.0,
1271,1880-12-01,4.0,4.5,91.0,49.0,
1272,1881-01-01,-4.7,2.9,22.0,84.0,
1273,1881-02-01,-0.4,2.6,14.0,69.0,
1274,1881-03-01,4.2,3.6,103.0,100.0,
1275,1881-04-01,6.9,2.8,25.0,103.0,
1276,1881-05-01,13.7,2.5,108.0,265.0,
1277,1881-06-01,17.3,2.6,35.0,229.0,
1278,1881-07-01,21.2,2.7,39.0,291.0,
1279,1881-08-01,19.4,2.8,92.0,246.0,
1280,1881-09-01,13.3,2.2,60.0,150.0,
1281,1881-10-01,6.5,2.7,84.0,35.0,
1282,1881-11-01,3.2,1.9,30.0,57.0,
1283,1881-12-01,0.7,2.5,10.0,58.0,
1284,1882-01-01,0.6,2.3,4.0,77.0,
1285,1882-02-01,2.2,3.8,20.0,133.0,
1286,1882-03-01,9.2,3.6,13.0,182.0,
1287,1882-04-01,9.7,3.0,38.0,171.0,
1288,1882-05-01,15.0,2.8,62.0,247.0,
1289,1882-06-01,16.2,3.4,35.0,252.0,
1290,1882-07-01,19.8,2.9,177.0,256.0,
1291,1882-08-01,16.7,4.0,90.0,172.0,
1292,1882-09-01,15.3,3.2,38.0,139.0,
1293,1882-10-01,10.6,1.9,71.0,92.0,
1294,1882-11-01,5.0,3.3,69.0,99.0,
1295,1882-12-01,1.5,3.0,67.0,48.0,
1296,1883-01-01,-1.8,2.4,36.0,97.0,
1297,1883-02-01,1.7,3.6,35.0,72.0,
1298,1883-03-01,0.3,3.4,23.0,125.0,
1299,1883-04-01,7.4,3.0,39.0,134.0,
1300,1883-05-01,15.0,2.7,62.0,228.0,
1301,1883-06-01,18.1,3.1,114.0,260.0,
1302,1883-07-01,19.2,3.2,40.0,276.0,
1303,1883-08-01,18.5,2.4,51.0,293.0,
1304,1883-09-01,14.9,2.2,42.0,120.0,
1305,1883-10-01,10.0,2.5,23.0,98.0,
1306,1883-11-01,4.0,2.1,17.0,71.0,
1307,1883-12-01,0.9,4.3,45.0,52.0,
1308,1884-01-01,2.4,4.2,27.0,81.0,
1309,1884-02-01,1.8,1.5,7.0,82.0,
1310,1884-03-01,5.4,1.7,40.0,114.0,
1311,1884-04-01,7.8,2.0,79.0,133.0,
1312,1884-05-01,15.3,2.2,18.0,280.0,
1313,1884-06-01,14.9,4.3,107.0,163.0,
1314,1884-07-01,20.4,2.2,41.0,270.0,
1315,1884-08-01,18.2,2.1,75.0,209.0,
1316,1884-09-01,15.2,1.6,23.0,208.0,
1317,1884-10-01,9.1,3.6,132.0,80.0,
1318,1884-11-01,2.3,2.7,24.0,47.0,
1319,1884-12-01,1.8,2.6,64.0,33.0,
1320,1885-01-01,-3.8,1.1,31.0,70.0,
1321,1885-02-01,1.8,1.6,11.0,119.0,
1322,1885-03-01,5.1,2.8,33.0,141.0,
1323,1885-04-01,12.0,1.9,26.0,242.0,
1324,1885-05-01,12.5,3.0,185.0,213.0,
1325,1885-06-01,19.5,2.2,23.0,291.0,
1326,1885-07-01,20.2,2.8,99.0,257.0,
1327,1885-08-01,17.3,1.9,53.0,242.0,
1328,1885-09-01,15.2,2.6,49.0,194.0,
1329,1885-10-01,9.7,2.0,37.0,129.0,
1330,1885-11-01,4.3,2.1,86.0,43.0,
1331,1885-12-01,-0.9,2.4,19.0,55.0,
1332,1886-01-01,-1.5,1.7,64.0,21.0,
1333,1886-02-01,-2.1,1.5,11.0,53.0,
1334,1886-03-01,0.9,3.0,72.0,147.0,
1335,1886-04-01,10.9,2.2,80.0,213.0,
1336,1886-05-01,14.5,2.9,27.0,225.0,
1337,1886-06-01,16.0,2.6,228.0,174.0,
1338,1886-07-01,19.2,2.3,56.0,284.0,
1339,1886-08-01,19.6,2.3,38.0,258.0,
1340,1886-09-01,17.0,2.1,8.0,222.0,
1341,1886-10-01,11.2,2.4,34.0,150.0,
1342,1886-11-01,5.4,2.5,39.0,65.0,
1343,1886-12-01,1.4,2.9,73.0,48.0,
1344,1887-01-01,-3.6,1.5,11.0,82.0,
1345,1887-02-01,-1.5,2.3,13.0,82.0,
1346,1887-03-01,2.4,3.4,57.0,95.0,
1347,1887-04-01,9.8,3.1,51.0,224.0,
1348,1887-05-01,12.8,2.7,129.0,147.0,
1349,1887-06-01,16.9,2.8,38.0,250.0,
1350,1887-07-01,22.0,2.3,13.0,307.0,
1351,1887-08-01,18.7,3.1,70.0,270.0,
1352,1887-09-01,15.9,2.7,25.0,178.0,
1353,1887-10-01,7.2,3.0,59.0,93.0,
1354,1887-11-01,4.5,2.4,85.0,51.0,
1355,1887-12-01,-1.1,2.9,64.0,37.0,
1356,1888-01-01,-2.6,4.0,71.0,63.0,
1357,1888-02-01,-3.0,2.2,110.0,54.0,
1358,1888-03-01,3.6,3.1,28.0,92.0,
1359,1888-04-01,8.3,2.5,161.0,181.0,
1360,1888-05-01,15.4,2.8,12.0,274.0,
1361,1888-06-01,17.8,2.3,85.0,237.0,
1362,1888-07-01,17.8,3.5,61.0,232.0,
1363,1888-08-01,18.1,2.8,50.0,250.0,
1364,1888-09-01,14.8,1.9,29.0,192.0,
1365,1888-10-01,8.1,2.6,64.0,97.0,
1366,1888-11-01,1.9,3.3,32.0,83.0,
1367,1888-12-01,0.3,1.8,29.0,43.0,
1368,1889-01-01,-2.5,3.0,11.0,70.0,
1369,1889-02-01,-0.7,4.4,47.0,83.0,
1370,1889-03-01,1.4,3.7,116.0,97.0,
1371,1889-04-01,9.5,3.2,45.0,151.0,
1372,1889-05-01,17.8,1.9,40.0,279.0,
1373,1889-06-01,20.1,2.3,54.0,311.0,
1374,1889-07-01,19.4,3.3,78.0,268.0,
1375,1889-08-01,18.0,2.8,40.0,190.0,
1376,1889-09-01,12.4,3.0,77.0,108.0,
1377,1889-10-01,11.0,2.7,93.0,71.0,
1378,1889-11-01,3.2,2.0,22.0,57.0,
1379,1889-12-01,-3.9,2.0,66.0,15.0,
1380,1890-01-01,1.3,3.0,44.0,45.0,
1381,1890-02-01,-2.0,2.4,3.0,,
1382,1890-03-01,6.2,3.0,12.0,161.0,
1383,1890-04-01,9.3,2.7,120.0,,
1384,1890-05-01,15.7,2.3,33.0,283.0,
1385,1890-06-01,16.0,2.9,72.0,214.0,
1386,1890-07-01,18.7,2.5,58.0,276.0,
1387,1890-08-01,20.8,2.3,94.0,276.0,
1388,1890-09-01,14.2,3.7,73.0,160.0,
1389,1890-10-01,8.9,2.8,24.0,117.0,
1390,1890-11-01,4.0,2.6,61.0,58.0,
1391,1890-12-01,-5.3,1.7,7.0,59.0,
1392,1891-01-01,-6.0,2.9,64.0,36.0,
1393,1891-02-01,-2.0,2.8,11.0,84.0,
1394,1891-03-01,4.5,3.2,27.0,142.0,
1395,1891-04-01,7.4,2.3,53.0,136.0,
1396,1891-05-01,16.4,2.7,22.0,264.0,
1397,1891-06-01,17.3,2.5,101.0,209.0,
1398,1891-07-01,18.5,2.8,127.0,197.0,
1399,1891-08-01,17.5,2.6,71.0,220.0,
1400,1891-09-01,15.7,2.3,19.0,227.0,
1401,1891-10-01,11.7,2.0,14.0,157.0,
1402,1891-11-01,2.9,1.9,9.0,53.0,
1403,1891-12-01,1.5,3.3,53.0,61.0,
1404,1892-01-01,-1.0,3.3,49.0,71.0,
1405,1892-02-01,1.1,3.7,44.0,65.0,
1406,1892-03-01,1.9,3.0,44.0,168.0,
1407,1892-04-01,10.2,3.1,53.0,171.0,
1408,1892-05-01,14.2,2.7,80.0,220.0,
1409,1892-06-01,17.4,2.5,133.0,197.0,
1410,1892-07-01,18.7,2.6,96.0,262.0,
1411,1892-08-01,21.3,2.3,20.0,304.0,
1412,1892-09-01,16.1,2.2,101.0,184.0,
